weight
86.51799635959716
-0.7089911754537739
9.337587372597664
0.010849356913868869
-0.56456031578741
0.1387609513025212
0.6206273373675681
0.3130579634355954
-0.41363677993550807
-0.4015771805629862
-0.2186701056908451
0.5433970695424762
-0.09901822750480234
0.12842591438135811
0.07121104890483985
-0.19788831092892425
0.19978143359832837
0.9815861046184942
0.48696285312386234
-0.06112724465155163
-0.16155350877825864
-0.6365074662142194
-0.250533891886682
5.020109859244717
16.921561875163196
20.69555944367331
26.163914097538168
8.992849222418883
11.411616737388151
